auc3,iterations
0.85019701660568536,5
0.86349563748944558,10
0.86813960033774273,15
0.87334646777371239,20
0.87700534759358284,25
0.88143822122150295,30
0.88354911342527442,35
0.88706726709822681,40
0.88854489164086692,45
0.88938924852237544,50
0.88974106388967067,55
0.89051505769772021,60
0.89157050379960601,65
0.89227413453419646,70
0.89361103292991839,75
0.89382212215029555,80
0.89424430059104987,85
0.89515902054601748,90
0.89494793132564032,95
0.89558119898677169,100
0.89565156206023078,105
0.89586265128060794,110
0.89558119898677169,115
0.89572192513368987,120
0.89565156206023078,125
0.89579228820714885,130
0.89572192513368987,135
0.89572192513368987,140
0.89607374050098509,145
0.89621446664790316,150
0.89691809738249362,155
0.89642555586828032,160
0.89677737123557555,165
0.89663664508865748,170
0.89656628201519839,175
0.89642555586828032,180
0.89642555586828032,185
0.89635519279482123,190
0.89607374050098509,195
0.89614410357444418,200
0.89614410357444418,205
0.89628482972136225,210
0.89621446664790316,215
0.89614410357444418,220
0.89607374050098509,225
0.89551083591331271,230
0.89579228820714885,235
0.89551083591331271,240
0.89537010976639464,245
0.89529974669293555,250
0.89529974669293555,255
0.8950182943990993,260
0.89473684210526316,265
0.89466647903180407,270
0.89452575288488601,275
0.89473684210526316,280
0.89452575288488601,285
0.89424430059104987,290
0.89424430059104987,295
0.89410357444413169,300
0.89396284829721362,305
0.89382212215029555,310
0.89382212215029555,315
0.89361103292991839,320
0.8935406698564593,325
0.8935406698564593,330
0.89361103292991839,335
0.8935406698564593,340
0.89368139600337748,345
0.8935406698564593,350
0.89325921756262316,355
0.89325921756262316,360
0.89347030678300032,365
0.89347030678300032,370
0.8935406698564593,375
0.89318885448916407,380
0.89311849141570498,385
0.89318885448916407,390
0.89297776526878692,395
0.89297776526878692,400
0.89283703912186885,405
0.89269631297495078,410
0.89241486068111453,415
0.89220377146073737,420
0.89199268224036021,425
0.8920630453138193,430
0.89192231916690123,435
0.89178159301998317,440
0.89157050379960601,445
0.89157050379960601,450
0.89135941457922885,455
0.89128905150576976,460
0.89128905150576976,465
0.89114832535885169,470
0.89121868843231067,475
0.8910779622853926,480
0.89121868843231067,485
0.89114832535885169,490
0.89121868843231067,495
0.89114832535885169,500
0.89114832535885169,505
0.89086687306501544,510
0.89072614691809737,515
0.89065578384463828,520
0.8905854207711793,525
0.89051505769772021,530
0.89051505769772021,535
0.89037433155080214,540
0.89044469462426123,545
0.89023360540388408,550
0.8900928792569659,555
0.88974106388967067,560
0.88974106388967067,565
0.88974106388967067,570
0.8896003377427526,575
0.8896003377427526,580
0.8896003377427526,585
0.88931888544891646,590
0.88924852237545737,595
0.8891077962285393,600
0.88917815930199828,605
0.88924852237545737,610
0.88924852237545737,615
0.88924852237545737,620
0.8891077962285393,625
0.8891077962285393,630
0.88917815930199828,635
0.88903743315508021,640
0.88875598086124397,645
0.8886152547143259,650
0.88854489164086692,655
0.88840416549394874,660
0.88833380242048976,665
0.88833380242048976,670
0.88819307627357158,675
0.88826343934703067,680
0.8881227132001126,685
0.88819307627357158,690
0.88826343934703067,695
0.88819307627357158,700
0.8881227132001126,705
0.88798198705319453,710
0.88791162397973544,715
0.88805235012665351,720
0.88798198705319453,725
0.88777089783281737,730
0.88791162397973544,735
0.88798198705319453,740
0.88770053475935828,745
0.88755980861244022,750
0.88741908246552215,755
0.88755980861244022,760
0.88755980861244022,765
0.88755980861244022,770
0.88748944553898113,775
0.88748944553898113,780
0.88748944553898113,785
0.88734871939206306,790
0.88720799324514499,795
0.88720799324514499,800
0.88720799324514499,805
0.88706726709822681,810
0.88706726709822681,815
0.88699690402476783,820
0.88692654095130874,825
0.88699690402476783,830
0.88699690402476783,835
0.88678581480439067,840
0.88692654095130874,845
0.88699690402476783,850
0.88706726709822681,855
0.88692654095130874,860
0.88685617787784965,865
0.88678581480439067,870
0.88671545173093158,875
0.8866450886574726,880
0.88671545173093158,885
0.88671545173093158,890
0.88671545173093158,895
0.88678581480439067,900
0.88678581480439067,905
0.88678581480439067,910
0.8866450886574726,915
0.8866450886574726,920
0.8866450886574726,925
0.88650436251055442,930
0.88643399943709544,935
0.88636363636363635,940
0.88636363636363635,945
0.88636363636363635,950
0.88622291021671828,955
0.88608218406980022,960
0.88608218406980022,965
0.88608218406980022,970
0.88608218406980022,975
0.88587109484942306,980
0.88587109484942306,985
0.88580073177596397,990
0.88573036870250488,995
0.88573036870250488,1000
