auc1,iterations
0.89722711267605637,5
0.93368544600938963,10
0.94285504694835676,15
0.94637617370892024,20
0.950337441314554,25
0.95231807511737088,30
0.95349178403755863,35
0.95547241784037562,40
0.95671948356807512,45
0.957306338028169,50
0.95892018779342725,55
0.95906690140845074,60
0.958700117370892,65
0.95877347417840375,70
0.9588468309859155,75
0.95958039906103287,80
0.95928697183098588,85
0.95906690140845074,90
0.958700117370892,95
0.958700117370892,100
0.95833333333333337,105
0.95825997652582162,110
0.95833333333333337,115
0.95796654929577463,120
0.95789319248826288,125
0.95789319248826288,130
0.95737969483568075,135
0.95657276995305163,140
0.956205985915493,145
0.95635269953051638,150
0.9560592723004695,155
0.95539906103286387,160
0.95495892018779338,165
0.954518779342723,170
0.95378521126760563,175
0.953125,180
0.95261150234741787,185
0.95217136150234738,190
0.95165786384976525,195
0.9504841549295775,200
0.94997065727699526,205
0.94967723004694837,210
0.94901701877934275,215
0.94857687793427226,220
0.94828345070422537,225
0.94799002347417838,230
0.94784330985915488,235
0.947256455399061,240
0.94696302816901412,245
0.94652288732394363,250
0.94630281690140849,255
0.945862676056338,260
0.94549589201877937,265
0.94520246478873238,270
0.944468896713615,275
0.94402875586854462,280
0.943368544600939,285
0.94285504694835676,290
0.94234154929577463,295
0.9418280516431925,300
0.94124119718309862,305
0.94087441314553988,310
0.94050762910798125,315
0.9401408450704225,320
0.93984741784037562,325
0.93970070422535212,330
0.93933392018779338,335
0.9390404929577465,340
0.938893779342723,345
0.93867370892018775,350
0.93830692488262912,355
0.93801349765258213,360
0.93779342723004699,365
0.9375,370
0.93720657276995301,375
0.93661971830985913,380
0.93639964788732399,385
0.93617957746478875,390
0.93551936619718312,395
0.93537265258215962,400
0.93544600938967137,405
0.93507922535211263,410
0.93500586854460099,415
0.93463908450704225,420
0.93427230046948362,425
0.93419894366197187,430
0.93383215962441313,435
0.93339201877934275,440
0.9331719483568075,445
0.93280516431924887,450
0.93243838028169013,455
0.93236502347417838,460
0.93221830985915488,465
0.931924882629108,470
0.9317781690140845,475
0.93155809859154926,480
0.93155809859154926,485
0.93126467136150237,490
0.93089788732394363,495
0.93060446009389675,500
0.930531103286385,505
0.93016431924882625,510
0.92994424882629112,515
0.92943075117370888,520
0.929137323943662,525
0.9289906103286385,530
0.92855046948356812,535
0.92847711267605637,540
0.92818368544600938,545
0.92789025821596249,550
0.92781690140845074,555
0.927743544600939,560
0.92737676056338025,565
0.92723004694835676,570
0.92700997652582162,575
0.92700997652582162,580
0.92686326291079812,585
0.92671654929577463,590
0.92656983568075113,595
0.92642312206572774,600
0.92612969483568075,605
0.92583626760563376,610
0.92561619718309862,615
0.92546948356807512,620
0.92546948356807512,625
0.92510269953051638,630
0.924955985915493,635
0.92488262910798125,640
0.92473591549295775,645
0.9245158450704225,650
0.9245158450704225,655
0.92422241784037562,660
0.92392899061032863,665
0.92356220657276999,670
0.92319542253521125,675
0.92282863849765262,680
0.92268192488262912,685
0.92253521126760563,690
0.92246185446009388,695
0.92224178403755863,700
0.92216842723004699,705
0.92216842723004699,710
0.92209507042253525,715
0.9220217136150235,720
0.9220217136150235,725
0.92194835680751175,730
0.92194835680751175,735
0.92150821596244137,740
0.92136150234741787,745
0.92128814553990612,750
0.92121478873239437,755
0.92106807511737088,760
0.92084800469483563,765
0.92070129107981225,770
0.9206279342723005,775
0.92055457746478875,780
0.920481220657277,785
0.92040786384976525,790
0.9203345070422535,795
0.9203345070422535,800
0.92011443661971826,805
0.92004107981220662,810
0.91989436619718312,815
0.91974765258215962,820
0.91952758215962438,825
0.91945422535211263,830
0.91930751173708924,835
0.919087441314554,840
0.918794014084507,845
0.918794014084507,850
0.91864730046948362,855
0.91857394366197187,860
0.91828051643192488,865
0.91813380281690138,870
0.91791373239436624,875
0.9178403755868545,880
0.91776701877934275,885
0.9175469483568075,890
0.91747359154929575,895
0.91725352112676062,900
0.91718016431924887,905
0.91710680751173712,910
0.91703345070422537,915
0.91703345070422537,920
0.91681338028169013,925
0.91674002347417838,930
0.91666666666666663,935
0.91666666666666663,940
0.9164465962441315,945
0.91622652582159625,950
0.9161531690140845,955
0.9161531690140845,960
0.91607981220657275,965
0.9161531690140845,970
0.91607981220657275,975
0.916006455399061,980
0.91578638497652587,985
0.91578638497652587,990
0.91571302816901412,995
0.91549295774647887,1000
