auc9,iterations
0.803843896713615,5
0.84118251173708924,10
0.85343309859154926,15
0.86443661971830987,20
0.87316607981220662,25
0.8793280516431925,30
0.88380281690140849,35
0.88827758215962438,40
0.89275234741784038,45
0.89583333333333337,50
0.89847417840375587,55
0.89979460093896713,60
0.90126173708920188,65
0.901775234741784,70
0.90272887323943662,75
0.9050029342723005,80
0.90617664319248825,85
0.90573650234741787,90
0.90661678403755863,95
0.9077904929577465,100
0.90830399061032863,105
0.90896420187793425,110
0.90969776995305163,115
0.91013791079812212,120
0.91006455399061037,125
0.910431338028169,130
0.90999119718309862,135
0.91021126760563376,140
0.91021126760563376,145
0.90999119718309862,150
0.91006455399061037,155
0.91006455399061037,160
0.90984448356807512,165
0.90969776995305163,170
0.90991784037558687,175
0.90947769953051638,180
0.909037558685446,185
0.9088908450704225,190
0.9088908450704225,195
0.90881748826291076,200
0.90845070422535212,205
0.90815727699530513,210
0.90793720657276999,215
0.9077904929577465,220
0.90757042253521125,225
0.90771713615023475,230
0.90720363849765262,235
0.90713028169014087,240
0.90705692488262912,245
0.90654342723004699,250
0.90683685446009388,255
0.90669014084507038,260
0.90647007042253525,265
0.90654342723004699,270
0.90625,275
0.90566314553990612,280
0.90573650234741787,285
0.90551643192488263,290
0.9050029342723005,295
0.90478286384976525,300
0.90441607981220662,305
0.90448943661971826,310
0.90426936619718312,315
0.90404929577464788,320
0.90382922535211263,325
0.90382922535211263,330
0.90390258215962438,335
0.90375586854460099,340
0.90353579812206575,345
0.903169014084507,350
0.90294894366197187,355
0.90236208920187788,360
0.90228873239436624,365
0.90199530516431925,370
0.90170187793427226,375
0.90140845070422537,380
0.90155516431924887,385
0.90148180751173712,390
0.90148180751173712,395
0.90111502347417838,400
0.90089495305164324,405
0.90089495305164324,410
0.900674882629108,415
0.90030809859154926,420
0.90016138497652587,425
0.89986795774647887,430
0.90008802816901412,435
0.90030809859154926,440
0.90023474178403751,445
0.89957453051643188,450
0.89935446009389675,455
0.898987676056338,460
0.89876760563380287,465
0.89840082159624413,470
0.89796068075117375,475
0.89796068075117375,480
0.89766725352112675,485
0.89752053990610325,490
0.89730046948356812,495
0.89715375586854462,500
0.89700704225352113,505
0.89693368544600938,510
0.89686032863849763,515
0.89664025821596249,520
0.89656690140845074,525
0.89627347417840375,530
0.8960534037558685,535
0.89583333333333337,540
0.89561326291079812,545
0.89568661971830987,550
0.89546654929577463,555
0.89524647887323938,560
0.89524647887323938,565
0.894806338028169,570
0.89458626760563376,575
0.89436619718309862,580
0.89436619718309862,585
0.89414612676056338,590
0.89392605633802813,595
0.8935592723004695,600
0.89348591549295775,605
0.893412558685446,610
0.89348591549295775,615
0.893412558685446,620
0.89319248826291076,625
0.89311913145539901,630
0.89297241784037562,635
0.89260563380281688,640
0.89238556338028174,645
0.89223884976525825,650
0.89231220657276999,655
0.8921654929577465,660
0.892018779342723,665
0.892018779342723,670
0.8918720657276995,675
0.89172535211267601,680
0.89157863849765262,685
0.89143192488262912,690
0.89113849765258213,695
0.89091842723004699,700
0.89084507042253525,705
0.8907717136150235,710
0.89084507042253525,715
0.890625,720
0.89055164319248825,725
0.89055164319248825,730
0.8904782863849765,735
0.89025821596244137,740
0.89018485915492962,745
0.89003814553990612,750
0.88996478873239437,755
0.88989143192488263,760
0.88981807511737088,765
0.88974471830985913,770
0.88967136150234738,775
0.88959800469483563,780
0.8893779342723005,785
0.88930457746478875,790
0.889231220657277,795
0.889231220657277,800
0.88915786384976525,805
0.88901115023474175,810
0.88901115023474175,815
0.88893779342723001,820
0.88893779342723001,825
0.88893779342723001,830
0.88879107981220662,835
0.88886443661971826,840
0.88886443661971826,845
0.88893779342723001,850
0.88886443661971826,855
0.88871772300469487,860
0.88857100938967137,865
0.88849765258215962,870
0.88857100938967137,875
0.88842429577464788,880
0.88827758215962438,885
0.88820422535211263,890
0.88820422535211263,895
0.88805751173708924,900
0.88791079812206575,905
0.887837441314554,910
0.88791079812206575,915
0.887837441314554,920
0.88776408450704225,925
0.8876907276995305,930
0.8876907276995305,935
0.8876907276995305,940
0.887544014084507,945
0.88739730046948362,950
0.88739730046948362,955
0.88717723004694837,960
0.88710387323943662,965
0.88703051643192488,970
0.88703051643192488,975
0.88695715962441313,980
0.88688380281690138,985
0.88673708920187788,990
0.88681044600938963,995
0.88673708920187788,1000
