auc0,iterations
0.85050505050505054,5
0.88158508158508153,10
0.89020979020979019,15
0.89549339549339546,20
0.89953379953379953,25
0.90326340326340326,30
0.90707070707070703,35
0.90994560994560991,40
0.91188811188811192,45
0.91406371406371412,50
0.91546231546231549,55
0.91732711732711736,60
0.91872571872571873,65
0.91965811965811961,70
0.91965811965811961,75
0.92004662004662008,80
0.92027972027972027,85
0.92090132090132093,90
0.92152292152292148,95
0.92206682206682211,100
0.92245532245532247,105
0.9222999222999223,110
0.92222222222222228,115
0.9225330225330225,120
0.92261072261072263,125
0.92292152292152296,130
0.92315462315462316,135
0.92338772338772335,140
0.92338772338772335,145
0.92354312354312351,150
0.92393162393162398,155
0.92393162393162398,160
0.92369852369852368,165
0.92292152292152296,170
0.92284382284382283,175
0.9225330225330225,180
0.9225330225330225,185
0.92268842268842266,190
0.92261072261072263,195
0.9222999222999223,200
0.92245532245532247,205
0.92175602175602178,210
0.92191142191142195,215
0.92198912198912197,220
0.92198912198912197,225
0.92206682206682211,230
0.92191142191142195,235
0.92175602175602178,240
0.92175602175602178,245
0.92152292152292148,250
0.92136752136752131,255
0.92128982128982129,260
0.92105672105672109,265
0.9205905205905206,270
0.92051282051282046,275
0.92012432012432011,280
0.92004662004662008,285
0.91981351981351978,290
0.91965811965811961,295
0.91934731934731939,300
0.91911421911421909,305
0.91919191919191923,310
0.91919191919191923,315
0.91903651903651906,320
0.91864801864801859,325
0.91857031857031857,330
0.91857031857031857,335
0.91833721833721838,340
0.91825951825951824,345
0.91825951825951824,350
0.91810411810411807,355
0.91810411810411807,360
0.91794871794871791,365
0.91802641802641805,370
0.91802641802641805,375
0.91810411810411807,380
0.91810411810411807,385
0.91779331779331774,390
0.91771561771561772,395
0.91787101787101788,400
0.91779331779331774,405
0.91756021756021755,410
0.91740481740481739,415
0.91732711732711736,420
0.91693861693861689,425
0.91678321678321684,430
0.91662781662781667,435
0.91639471639471637,440
0.91600621600621601,445
0.91585081585081585,450
0.91592851592851587,455
0.91585081585081585,460
0.91592851592851587,465
0.91569541569541568,470
0.91546231546231549,475
0.91561771561771566,480
0.91546231546231549,485
0.91530691530691533,490
0.91538461538461535,495
0.91530691530691533,500
0.91522921522921519,505
0.914996114996115,510
0.91468531468531467,515
0.91460761460761464,520
0.91437451437451434,525
0.91429681429681431,530
0.91429681429681431,535
0.91414141414141414,540
0.91398601398601398,545
0.91398601398601398,550
0.91375291375291379,555
0.91406371406371412,560
0.91414141414141414,565
0.91421911421911417,570
0.91421911421911417,575
0.91390831390831395,580
0.91398601398601398,585
0.91367521367521365,590
0.91367521367521365,595
0.91351981351981348,600
0.91351981351981348,605
0.91351981351981348,610
0.91359751359751362,615
0.91351981351981348,620
0.91344211344211346,625
0.91351981351981348,630
0.91336441336441332,635
0.91328671328671329,640
0.91328671328671329,645
0.91336441336441332,650
0.91336441336441332,655
0.91320901320901315,660
0.91297591297591296,665
0.91289821289821294,670
0.91274281274281277,675
0.91274281274281277,680
0.91274281274281277,685
0.91266511266511263,690
0.91250971250971247,695
0.91258741258741261,700
0.91243201243201244,705
0.9123543123543123,710
0.91227661227661228,715
0.91212121212121211,720
0.91204351204351208,725
0.91188811188811192,730
0.91188811188811192,735
0.91188811188811192,740
0.91181041181041178,745
0.91181041181041178,750
0.91181041181041178,755
0.91181041181041178,760
0.91181041181041178,765
0.91188811188811192,770
0.91188811188811192,775
0.91188811188811192,780
0.91181041181041178,785
0.91173271173271175,790
0.91173271173271175,795
0.91165501165501162,800
0.91157731157731159,805
0.91149961149961145,810
0.91149961149961145,815
0.91149961149961145,820
0.91142191142191142,825
0.91118881118881123,830
0.91103341103341107,835
0.91103341103341107,840
0.91095571095571093,845
0.91095571095571093,850
0.91103341103341107,855
0.91072261072261074,860
0.91041181041181041,865
0.91041181041181041,870
0.91041181041181041,875
0.91041181041181041,880
0.91041181041181041,885
0.91033411033411038,890
0.91033411033411038,895
0.91033411033411038,900
0.91041181041181041,905
0.91033411033411038,910
0.91033411033411038,915
0.91025641025641024,920
0.91033411033411038,925
0.91033411033411038,930
0.91033411033411038,935
0.91025641025641024,940
0.91033411033411038,945
0.91025641025641024,950
0.91025641025641024,955
0.91025641025641024,960
0.91017871017871022,965
0.91025641025641024,970
0.91017871017871022,975
0.91025641025641024,980
0.91017871017871022,985
0.91017871017871022,990
0.91002331002331005,995
0.91002331002331005,1000
