auc12,iterations
0.85082912761355445,5
0.8615717375630858,10
0.86416726748377792,15
0.87137707281903387,20
0.87591925018024508,25
0.87858687815428982,30
0.88002883922134101,35
0.88262436914203313,40
0.88312905551550103,45
0.88550829127613551,50
0.8859408795962509,55
0.88608507570295603,60
0.88666186012977655,65
0.88651766402307142,70
0.88709444844989183,75
0.88781542898341748,80
0.88803172314347512,85
0.88810382119682774,90
0.88875270367700077,95
0.88832011535688538,100
0.88860850757029564,105
0.88781542898341748,110
0.8874549387166546,115
0.88702235039653932,120
0.88615717375630854,125
0.88601297764960341,130
0.88536409516943038,135
0.88529199711607787,140
0.88464311463590484,145
0.88392213410237919,150
0.88334534967555878,155
0.88276856524873826,160
0.88233597692862298,165
0.88211968276856523,170
0.88183129055515497,175
0.88168709444844984,180
0.88125450612833456,185
0.88074981975486666,190
0.88053352559480891,195
0.88017303532804614,200
0.87959625090122562,205
0.87959625090122562,210
0.87923576063446285,215
0.87858687815428982,220
0.87801009372746941,225
0.87779379956741166,230
0.87793799567411679,235
0.87757750540735402,240
0.87721701514059125,245
0.87707281903388612,250
0.87656813266041822,255
0.87627974044700796,260
0.87620764239365534,265
0.87584715212689257,270
0.87534246575342467,275
0.87519826964671954,280
0.87512617159336703,285
0.87462148521989902,290
0.87440519105984138,295
0.87411679884643112,300
0.87368421052631584,305
0.87354001441961071,310
0.87310742609949532,315
0.87267483777937993,320
0.87231434751261716,325
0.87188175919250177,330
0.87180966113914926,335
0.87159336697909151,340
0.87130497476568136,345
0.87087238644556597,350
0.8705118961788032,355
0.87036770007209807,360
0.87022350396539294,365
0.86993511175198268,370
0.86993511175198268,375
0.8700072098053353,380
0.86986301369863017,385
0.86950252343186729,390
0.86928622927180965,395
0.86928622927180965,400
0.86914203316510452,405
0.86863734679163662,410
0.86849315068493149,415
0.86820475847152123,420
0.86777217015140595,425
0.8675558759913482,430
0.86726748377793794,435
0.86712328767123292,440
0.86669069935111753,445
0.86661860129776491,450
0.8665465032444124,455
0.86625811103100214,460
0.86611391492429701,465
0.86589762076423937,470
0.86546503244412398,475
0.8655371304974766,480
0.86517664023071372,485
0.86510454217736121,490
0.86474405191059844,495
0.86423936553713054,500
0.86395097332372028,505
0.86387887527036766,510
0.86359048305695751,515
0.86366258111031002,520
0.86351838500360489,525
0.86359048305695751,530
0.86322999279019463,535
0.86294160057678437,540
0.86286950252343186,545
0.86265320836337422,550
0.86214852198990632,555
0.86193222782984857,560
0.86186012977649606,565
0.86171593366979093,570
0.86135544340302816,575
0.86077865897620764,580
0.86077865897620764,585
0.86056236481615,590
0.86049026676279738,595
0.86034607065609225,600
0.86034607065609225,605
0.86020187454938712,610
0.86020187454938712,615
0.86034607065609225,620
0.86020187454938712,625
0.86012977649603461,630
0.85991348233597698,635
0.85976928622927185,640
0.85948089401586159,645
0.85933669790915646,650
0.85897620764239369,655
0.8586157173756308,660
0.85875991348233593,665
0.8585436193222783,670
0.85847152126892579,675
0.85818312905551553,680
0.85811103100216291,685
0.85775054073540014,690
0.85746214852198988,695
0.8575342465753425,700
0.85746214852198988,705
0.8575342465753425,710
0.85731795241528475,715
0.85739005046863737,720
0.85710165825522711,725
0.8570295602018746,730
0.85688536409516947,735
0.85645277577505408,740
0.85630857966834895,745
0.85623648161499644,750
0.85623648161499644,755
0.85623648161499644,760
0.85616438356164382,765
0.85623648161499644,770
0.85587599134823356,775
0.85565969718817592,780
0.85565969718817592,785
0.85544340302811828,790
0.85537130497476566,795
0.85515501081470802,800
0.8550829127613554,805
0.85522710886806053,810
0.85515501081470802,815
0.85486661860129776,820
0.85486661860129776,825
0.8545782263878875,830
0.85465032444124012,835
0.85472242249459263,840
0.85465032444124012,845
0.85465032444124012,850
0.85450612833453499,855
0.85436193222782986,860
0.85428983417447724,865
0.85428983417447724,870
0.85428983417447724,875
0.85414563806777222,880
0.85421773612112473,885
0.85421773612112473,890
0.85421773612112473,895
0.85421773612112473,900
0.85414563806777222,905
0.8540735400144196,910
0.85443403028118237,915
0.85436193222782986,920
0.85421773612112473,925
0.85428983417447724,930
0.85421773612112473,935
0.85421773612112473,940
0.8540735400144196,945
0.85378514780100934,950
0.8535688536409517,955
0.85349675558759919,960
0.85349675558759919,965
0.85335255948089406,970
0.85320836337418893,975
0.85320836337418893,980
0.85313626532083631,985
0.85299206921413118,990
0.85291997116077867,995
0.85270367700072103,1000
