auc4,iterations
0.84848260547742416,5
0.87660991857883053,10
0.88601036269430056,15
0.88837897853441894,20
0.89148778682457441,25
0.89319022945965953,30
0.8954848260547742,35
0.89689119170984455,40
0.8991117690599556,45
0.90022205773501107,50
0.90170244263508514,55
0.90229459659511468,60
0.90251665433012584,65
0.90266469282013329,70
0.90288675055514434,75
0.90399703923019981,80
0.90384900074019248,85
0.90421909696521097,90
0.90436713545521841,95
0.90532938564026644,100
0.90577350111028865,105
0.9055514433752776,110
0.90562546262028132,115
0.90569948186528493,120
0.90577350111028865,125
0.9055514433752776,130
0.90599555884529981,135
0.90584752035529237,140
0.90606957809030353,145
0.90525536639526272,150
0.90495928941524795,155
0.90488527017024423,160
0.9047372316802369,165
0.90495928941524795,170
0.90451517394522574,175
0.90451517394522574,180
0.90436713545521841,185
0.90421909696521097,190
0.90421909696521097,195
0.90421909696521097,200
0.90429311621021469,205
0.90421909696521097,210
0.90399703923019981,215
0.90399703923019981,220
0.90407105847520353,225
0.90362694300518132,230
0.90347890451517399,235
0.9031088082901555,240
0.90273871206513689,245
0.90281273131014061,250
0.90244263508512212,255
0.9023686158401184,260
0.9023686158401184,265
0.90148038490007398,270
0.90118430792005921,275
0.900740192450037,280
0.90066617320503328,285
0.90037009622501851,290
0.90029607698001479,295
0.90022205773501107,300
0.90007401924500374,305
0.89985196150999258,310
0.90000000000000002,315
0.89977794226498886,320
0.89955588452997781,325
0.89940784603997037,330
0.89903774981495188,335
0.89888971132494444,340
0.89859363434492967,345
0.89859363434492967,350
0.89837157660991862,355
0.89822353811991118,360
0.89814951887490746,365
0.89837157660991862,370
0.8982975573649149,375
0.89814951887490746,380
0.89814951887490746,385
0.89807549962990374,390
0.89792746113989641,395
0.89740932642487048,400
0.89696521095484827,405
0.89711324944485571,410
0.89696521095484827,415
0.89689119170984455,420
0.89703923019985199,425
0.89711324944485571,430
0.89711324944485571,435
0.89696521095484827,440
0.89674315321983711,445
0.89674315321983711,450
0.89689119170984455,455
0.89652109548482606,460
0.8962990377498149,465
0.89615099925980757,470
0.89600296076980013,475
0.89578090303478908,480
0.8954848260547742,485
0.89526276831976315,490
0.89541080680977059,495
0.89504071058475199,500
0.89489267209474466,505
0.89481865284974094,510
0.89489267209474466,515
0.89459659511472978,520
0.89430051813471501,525
0.89407846039970396,530
0.89393042190969652,535
0.89370836417468547,540
0.89370836417468547,545
0.89356032568467803,550
0.89341228719467058,555
0.89333826794966686,560
0.89333826794966686,565
0.89319022945965953,570
0.89304219096965209,575
0.89274611398963732,580
0.89252405625462616,585
0.89230199851961511,590
0.89207994078460395,595
0.89178386380458918,600
0.89163582531458174,605
0.89141376757957069,610
0.89119170984455953,615
0.89089563286454476,620
0.89082161361954104,625
0.89052553663952627,630
0.89052553663952627,635
0.89059955588452999,640
0.89052553663952627,645
0.89052553663952627,650
0.89030347890451522,655
0.89037749814951883,660
0.89030347890451522,665
0.8902294596595115,670
0.88985936343449301,675
0.88978534418948929,680
0.88956328645447813,685
0.88948926720947441,690
0.88926720947446336,695
0.88904515173945231,700
0.88897113249444859,705
0.88889711324944487,710
0.88874907475943743,715
0.8886010362694301,720
0.88852701702442638,725
0.88837897853441894,730
0.8882309400444115,735
0.88815692079940789,740
0.88778682457438929,745
0.88763878608438196,750
0.8874167283493708,755
0.88726868985936347,760
0.88712065136935603,765
0.88697261287934859,770
0.88689859363434498,775
0.88689859363434498,780
0.88667653589933382,785
0.8866025166543301,790
0.88667653589933382,795
0.88645447816432277,800
0.88638045891931905,805
0.88630643967431533,810
0.88630643967431533,815
0.88630643967431533,820
0.88630643967431533,825
0.88630643967431533,830
0.88630643967431533,835
0.88615840118430789,840
0.88608438193930417,845
0.88601036269430056,850
0.88586232420429312,855
0.88593634344929684,860
0.88586232420429312,865
0.88564026646928207,870
0.88556624722427835,875
0.88556624722427835,880
0.88519615099925986,885
0.88512213175425614,890
0.88504811250925242,895
0.88504811250925242,900
0.88504811250925242,905
0.8849740932642487,910
0.88490007401924498,915
0.88490007401924498,920
0.88504811250925242,925
0.88504811250925242,930
0.88467801628423393,935
0.88445595854922276,940
0.88430792005921544,945
0.88430792005921544,950
0.88430792005921544,955
0.88423390081421172,960
0.88423390081421172,965
0.88415988156920799,970
0.88423390081421172,975
0.88401184307920055,980
0.88393782383419695,985
0.8837897853441895,990
0.88371576609918578,995
0.88356772760917834,1000
