auc2,iterations
0.82153539381854435,5
0.85942173479561312,10
0.87296444001329343,15
0.88268527750083081,20
0.88858424725822538,25
0.89257228315054837,30
0.89722499169159187,35
0.89830508474576276,40
0.89938517779993354,45
0.90162844798936526,50
0.90312396144898632,55
0.90470255898969754,60
0.90545031571950818,65
0.90628115653040875,70
0.90653040877367896,75
0.90736124958457964,80
0.90702891326021939,85
0.90752741774675971,90
0.90736124958457964,95
0.90744433366566968,100
0.90644732469258893,105
0.90628115653040875,110
0.90619807244931871,115
0.90653040877367896,120
0.906613492854769,125
0.90644732469258893,130
0.90636424061149878,135
0.90628115653040875,140
0.90553339980059822,145
0.90569956796277828,150
0.90553339980059822,155
0.90511797939514793,160
0.90453639082751747,165
0.90378863409770693,170
0.90312396144898632,175
0.90320704553007647,180
0.90270854104353604,185
0.90270854104353604,190
0.90254237288135597,195
0.90221003655699572,200
0.90179461615154533,205
0.90204386839481554,210
0.90154536390827522,215
0.90154536390827522,220
0.90187770023263547,225
0.90137919574609504,230
0.90104685942173479,235
0.90096377534064476,240
0.90088069125955472,245
0.90054835493519436,250
0.90038218677301429,255
0.90004985044865404,260
0.89980059820538383,265
0.89963443004320376,270
0.89863742107012301,275
0.8983881688268528,280
0.89805583250249255,285
0.89788966434031237,290
0.8973080757726819,295
0.89680957128614158,300
0.8966434031239614,305
0.89589564639415087,310
0.8957294782319708,315
0.89523097374543037,320
0.89481555333998009,325
0.89489863742107012,330
0.89456630109670987,335
0.89464938517779991,340
0.89423396477234962,345
0.89415088069125959,350
0.89348620804253909,355
0.89340312396144894,360
0.89323695579926887,365
0.89307078763708869,370
0.89307078763708869,375
0.89257228315054837,380
0.89240611498836819,385
0.89232303090727816,390
0.89182452642073784,395
0.89149219009637748,400
0.89091060152874713,405
0.89057826520438688,410
0.89016284479893648,415
0.88999667663675641,420
0.8897474243934862,425
0.88949817215021598,430
0.88916583582585573,435
0.88858424725822538,440
0.88825191093386502,445
0.88791957460950477,450
0.88783649052841473,455
0.88808574277168495,460
0.8877534064473247,465
0.88750415420405449,470
0.8870887337986042,475
0.88675639747424395,480
0.88667331339315392,485
0.8864240611498837,490
0.8864240611498837,495
0.88634097706879367,500
0.88625789298770352,505
0.88600864074443342,510
0.8857593885011632,515
0.88567630442007317,520
0.88567630442007317,525
0.88534396809571281,530
0.88517779993353274,535
0.88526088401462277,540
0.88492854769026252,545
0.88476237952808245,550
0.88451312728481224,555
0.88434695912263206,560
0.88393153871718178,565
0.88359920239282153,570
0.88351611831173149,575
0.88351611831173149,580
0.88334995014955131,585
0.88334995014955131,590
0.88343303423064146,595
0.88318378198737124,600
0.88285144566301099,605
0.88260219341974078,610
0.88251910933865074,615
0.8824360252575606,620
0.88235294117647056,625
0.88235294117647056,630
0.88210368893320035,635
0.88168826852775006,640
0.88160518444666003,645
0.88152210036556999,650
0.88118976404120974,655
0.88102359587902956,660
0.88094051179793953,665
0.88085742771684949,670
0.88052509139248925,675
0.88060817547357928,680
0.8804420073113991,685
0.88027583914921903,690
0.880192755068129,695
0.88010967098703885,700
0.88002658690594882,705
0.8797773346626786,710
0.87969425058158857,715
0.8795280824194085,720
0.87936191425722832,725
0.87936191425722832,730
0.87927883017613828,735
0.87919574609504814,740
0.87886340977068789,745
0.87886340977068789,750
0.87861415752741778,755
0.87853107344632764,760
0.87803256895978732,765
0.87786640079760714,770
0.8777833167165171,775
0.87753406447324689,780
0.87736789631106682,785
0.87728481222997678,790
0.8771186440677966,795
0.8771186440677966,800
0.87703555998670657,805
0.87686939182452639,810
0.87670322366234632,815
0.87662013958125629,820
0.87662013958125629,825
0.87628780325689593,830
0.87612163509471586,835
0.87612163509471586,840
0.87603855101362582,845
0.87578929877035561,850
0.87570621468926557,855
0.87562313060817543,860
0.87554004652708539,865
0.87545696244599536,870
0.87537387836490532,875
0.87512462612163511,880
0.87495845795945493,885
0.87487537387836489,890
0.87479228979727486,895
0.87462612163509468,900
0.87445995347291461,905
0.87437686939182457,910
0.87429378531073443,915
0.87404453306746432,920
0.87396144898637418,925
0.87404453306746432,930
0.87396144898637418,935
0.87371219674310407,940
0.87379528082419411,945
0.87379528082419411,950
0.87379528082419411,955
0.87379528082419411,960
0.87379528082419411,965
0.87362911266201393,970
0.87337986041874371,975
0.87337986041874371,980
0.87313060817547361,985
0.87304752409438346,990
0.87313060817547361,995
0.87304752409438346,1000
